APMC,Commodity,arrivals_in_qtl,min_price,max_price,modal_price,date
Solapur,Grapes,9943,112,507,236,2016-01
Solapur,Banana,185,434,1020,778,2015-01
Solapur,Banana,1065,210,393,343,2016-01
Solapur,Lemon,1120,170,2296,1120,2015-01
Solapur,Lemon,2972,314,2959,1411,2016-01
Solapur,Mosambi,662,170,850,380,2015-01
Solapur,Papai,5131,199,269,229,2015-01
Solapur,Papai,600,273,377,313,2016-01
Solapur,Guava,515,763,1846,1243,2015-01
Solapur,Guava,82,1700,3717,2563,2016-01
Solapur,Custard Apple,10,517,1917,1183,2015-01
Solapur,Custard Apple,17,1250,3740,2000,2016-01
Solapur,Potato,10994,705,1857,1242,2015-01
Solapur,Potato,15147,544,1320,1000,2016-01
Solapur,Ladies Finger,189,1535,4431,2873,2015-01
Solapur,Ladies Finger,281,880,3752,2373,2016-01
Solapur,Goosefoot,930,150,350,250,2015-01
Solapur,Goosefoot,1177,400,800,600,2016-01
Solapur,Flower,4308,400,2240,1200,2016-01
Solapur,Carrot,1655,435,1461,885,2015-01
Solapur,Carrot,1427,443,1480,964,2016-01
Solapur,Cluster Bean,52,2540,5133,3637,2015-01
Solapur,Cluster Bean,91,2825,5036,3977,2016-01
Solapur,Ghevda,136,884,2186,1486,2015-01
Solapur,Ghevda,114,1860,2877,2355,2016-01
Solapur,Cucumber,293,432,2080,1198,2015-01
Solapur,Cucumber,1391,323,1932,998,2016-01
Solapur,Onion,413714,108,2282,963,2016-01
Solapur,Bitter Gourd,51,1892,3538,2725,2015-01
Solapur,Bitter Gourd,81,1547,3395,2484,2016-01
Solapur,Cabbage,688,418,1109,710,2015-01
Solapur,Cabbage,1304,410,893,652,2016-01
Solapur,Coriander  ,3760,100,320,200,2015-01
Solapur,Methi (Bhaji),3250,100,400,300,2015-01
Solapur,Capsicum,203,979,2112,1485,2015-01
Solapur,Capsicum,167,1658,2928,2260,2016-01
Solapur,Mula Shenga,54,1416,2984,2097,2015-01
Solapur,Mula Shenga,121,1275,2731,2025,2016-01
Solapur,Ridge Gourd,79,1138,4063,2538,2015-01
Solapur,Ridge Gourd,119,1269,3642,2505,2016-01
Solapur,Tomato,5929,169,1313,727,2015-01
Solapur,Tomato,10717,227,1873,975,2016-01
Solapur,Brinjal,933,495,2292,1179,2015-01
Solapur,Brinjal,1057,467,2905,1683,2016-01
Solapur,Garlic,2246,2036,4895,3377,2015-01
Solapur,Garlic,1676,5986,10009,8073,2016-01
Solapur,Green Chilli,1273,1256,2857,2011,2015-01
Solapur,Green Chilli,1281,2214,3191,2636,2016-01
Solapur,Chillies(Red),1315,4570,9447,7950,2015-01
Solapur,Chillies(Red),3192,6024,11272,9239,2016-01
Akluj,Bajri,9,1383,1383,1383,2015-07
Akluj,Wheat(Husked),494,1543,1713,1713,2015-07
Akluj,Sorgum(Jawar),125,1571,1706,1706,2015-07
Akluj,Maize,66,1413,1417,1417,2015-07
Akluj,Maize,150,1725,1770,1770,2016-07
Akluj,Gram,15,3913,3913,3913,2015-07
Akluj,Ground Nut Pods (Dry),105,3538,4075,4075,2015-07
Akluj,Ground Nut Pods (Dry),368,3419,4376,4376,2016-07
Akluj,Chikoo,155,1718,2636,2636,2015-07
Akluj,Chikoo,285,1585,2870,2870,2016-07
Akluj,Water Melon,177,427,818,818,2015-07
Akluj,Water Melon,460,335,675,675,2016-07
Akluj,Banana,1690,350,765,765,2015-07
Akluj,Banana,320,600,1300,1300,2016-07
Akluj,Lemon,3000,1,1,1,2015-07
Akluj,Lemon,6,500,1000,1000,2016-07
Akluj,Potato,444,813,1027,1027,2015-07
Akluj,Potato,805,1610,2005,2005,2016-07
Akluj,Ladies Finger,88,1267,2000,2000,2015-07
Akluj,Ladies Finger,106,2045,3535,3535,2016-07
Akluj,Carrot,24,2278,3500,3500,2015-07
Akluj,Carrot,49,1650,2970,2970,2016-07
Akluj,Onion,475,1443,2686,2686,2015-07
Akluj,Onion,591,395,985,985,2016-07
Akluj,Bitter Gourd,65,2171,3357,3357,2015-07
Akluj,Bitter Gourd,136,3005,4943,4943,2016-07
Akluj,Cabbage,114,482,827,827,2015-07
Akluj,Cabbage,252,938,1552,1552,2016-07
Akluj,Coriander  ,12,253,406,406,2016-07
Akluj,Garlic,50,3615,5115,5115,2015-07
Akluj,Garlic,114,6270,9600,9600,2016-07
Akluj,Math (Bhaji),3300,3,6,6,2015-07
Akluj,Math (Bhaji),6,205,407,407,2016-07
Akluj,Shepu,5,550,950,950,2016-07
Akluj,Shevga,55,3833,5425,5425,2015-07
Akluj,Shevga,306,2700,4281,4281,2016-07
Akluj,Tomato,141,1108,1823,1823,2015-07
Akluj,Tomato,258,2575,4280,4280,2016-07
Akluj,Brinjal,152,1006,1713,1713,2015-07
Akluj,Brinjal,174,1510,2571,2571,2016-07
Akluj,Chillies(Red),10,1500,2000,2000,2015-07
Akluj,Chillies(Red),174,4200,7100,7100,2016-07
Barshi,Bajri,20,1329,1363,1329,2015-07
Barshi,Bajri,106,1764,1818,1797,2016-07
Barshi,Paddy-Unhusked,142,1575,1614,1593,2015-07
Barshi,Paddy-Unhusked,146,1691,1825,1812,2016-07
Barshi,Wheat(Husked),591,1433,2300,1704,2015-07
Barshi,Wheat(Husked),270,1753,2133,1883,2016-07
Barshi,Other Cereals,22,3025,3038,3025,2016-07
Barshi,Sorgum(Jawar),13694,1612,2280,1955,2015-07
Barshi,Sorgum(Jawar),6632,1602,2481,2209,2016-07
Barshi,Wheat(Unhusked),1,2775,2775,2775,2015-07
Barshi,Maize,316,1394,1462,1425,2015-07
Barshi,Maize,111,1705,1807,1768,2016-07
Barshi,Cowpea,4,2550,2550,2550,2016-07
Barshi,Gram,1280,3393,4454,4033,2015-07
Barshi,Gram,410,6030,7591,7018,2016-07
Barshi,Other Pulses,3,3600,3600,3600,2015-07
Barshi,Green Gram,32,6119,6460,6370,2015-07
Barshi,Green Gram,204,5610,5944,5877,2016-07
Barshi,Pigeon Pea (Tur),323,5853,6610,6302,2015-07
Barshi,Pigeon Pea (Tur),197,7193,8054,7642,2016-07
Barshi,Black Gram,68,6095,6892,6345,2015-07
Barshi,Black Gram,16,7542,7767,7700,2016-07
Barshi,Ground Nut Pods (Dry),21,5094,5094,5094,2015-07
Barshi,Neem-Seed,260,937,937,937,2015-07
Barshi,Neem-Seed,200,1100,1100,1100,2016-07
Barshi,Sesamum,1,5700,5700,5700,2016-07
Barshi,Jaggery,46,2150,2150,2150,2015-07
Barshi,Mango,24,2200,3500,3000,2016-07
Barshi,Chikoo,24,120,224,174,2015-07
Barshi,Chikoo,9,550,850,675,2016-07
Barshi,Pomegranate,174,274,468,371,2015-07
Barshi,Pomegranate,55,2038,3338,2625,2016-07
Barshi,Water Melon,57,44,64,54,2015-07
Barshi,Water Melon,137,282,495,386,2016-07
Barshi,Lemon,169,101,127,114,2015-07
Barshi,Lemon,165,1767,2493,2120,2016-07
Barshi,Kharbuj,117,120,218,170,2015-07
Barshi,Kharbuj,20,533,700,633,2016-07
Barshi,Ladies Finger,135,150,250,200,2015-07
Barshi,Ladies Finger,48,1232,2105,1673,2016-07
Barshi,Squash Gourd,35,922,1594,1278,2016-07
Barshi,Bottle Gourd,15,100,500,300,2016-07
Barshi,Flower,126,100,150,120,2015-07
Barshi,Flower,106,1019,1641,1332,2016-07
Barshi,Cluster Bean,132,150,300,250,2015-07
Barshi,Cluster Bean,51,1763,2875,2331,2016-07
Barshi,Ghevda,3,2000,3500,3100,2016-07
Barshi,Cucumber,135,40,80,60,2015-07
Barshi,Cucumber,117,282,576,427,2016-07
Barshi,Onion,78,1297,1910,1503,2015-07
Barshi,Kanda Pat,700,300,500,400,2016-07
Barshi,Bitter Gourd,133,300,500,400,2015-07
Barshi,Bitter Gourd,79,1985,3156,2565,2016-07
Barshi,Cabbage,132,50,87,66,2015-07
Barshi,Cabbage,124,872,1486,1168,2016-07
Barshi,Coriander  ,1200,1000,2000,1500,2015-07
Barshi,Coriander  ,1800,167,517,357,2016-07
Barshi,Capsicum,129,150,250,200,2015-07
Barshi,Capsicum,69,2228,3569,3000,2016-07
Barshi,Raddish,800,200,400,300,2016-07
Barshi,Spinach,600,300,600,400,2015-07
Barshi,Spinach,300,110,180,150,2016-07
Barshi,Shepu,1800,500,900,600,2015-07
Barshi,Shepu,1500,50,150,100,2016-07
Barshi,Shevga,3,3000,5000,4000,2016-07
Barshi,Ridge Gourd,132,200,350,300,2015-07
Barshi,Tomato,129,100,150,113,2015-07
Barshi,Tomato,147,1467,2445,1924,2016-07
Barshi,Brinjal,135,100,150,119,2015-07
Barshi,Brinjal,106,813,1455,1131,2016-07
Barshi,Tamarind,196,2995,3300,3164,2015-07
Barshi,Tamarind,10,6485,6625,6550,2016-07
Barshi,Tamarind Seed,112,1711,1779,1714,2015-07
Barshi,Tamarind Seed,163,1800,1800,1800,2016-07
Barshi,Coriander (Dry),2,6750,6750,6750,2015-07
Barshi,Turmeric,227,5373,6289,5946,2015-07
Barshi,Turmeric,80,6400,6970,6916,2016-07
Barshi,Green Chilli,138,200,396,348,2015-07
Barshi,Green Chilli,138,3055,5190,3990,2016-07
Barshi,Mustard,1,3000,3000,3000,2015-07
Barshi,Fodder,853,520,659,592,2015-07
Barshi,Fodder,417,808,1035,970,2016-07
Barshi-Vairag,Bajri,1,1252,1252,1252,2015-07
Barshi-Vairag,Wheat(Husked),163,1930,2118,2087,2015-07
Barshi-Vairag,Wheat(Husked),23,1801,2126,2126,2016-07
Barshi-Vairag,Sorgum(Jawar),1855,1538,2275,1781,2015-07
Barshi-Vairag,Sorgum(Jawar),1028,1692,2560,2081,2016-07
Barshi-Vairag,Maize,106,1378,1416,1413,2015-07
Barshi-Vairag,Maize,45,1750,1750,1750,2016-07
Barshi-Vairag,Gram,215,3775,4135,4119,2015-07
Barshi-Vairag,Gram,53,6209,7285,7013,2016-07
Barshi-Vairag,Green Gram,18,5434,5434,5434,2015-07
Barshi-Vairag,Pigeon Pea (Tur),14,6117,6117,6117,2015-07
Barshi-Vairag,Pigeon Pea (Tur),12,6238,6238,6238,2016-07
Barshi-Vairag,Black Gram,3,5550,5550,5550,2016-07
Barshi-Vairag,Ground Nut Pods (Dry),794,3681,4932,4739,2015-07
Barshi-Vairag,Ground Nut Pods (Dry),48,5159,5659,5425,2016-07
Barshi-Vairag,Safflower,3,3000,3000,3000,2015-07
Barshi-Vairag,Safflower,1,2450,2450,2450,2016-07
Barshi-Vairag,Soybean,11,3567,3567,3567,2015-07
Barshi-Vairag,Soybean,114,3525,3694,3620,2016-07
Dudhani,Bajri,49,1598,1705,1658,2016-07
Dudhani,Wheat(Husked),70,1496,1674,1635,2015-07
Dudhani,Wheat(Husked),9,1633,1925,1925,2016-07
Dudhani,Sorgum(Jawar),512,1582,1894,1823,2015-07
Dudhani,Sorgum(Jawar),22,1910,2205,2120,2016-07
Dudhani,Maize,6,1375,1375,1375,2015-07
Dudhani,Gram,375,4021,4354,4292,2015-07
Dudhani,Gram,67,7060,7524,7410,2016-07
Dudhani,Pigeon Pea (Tur),663,7265,7614,7476,2015-07
Dudhani,Pigeon Pea (Tur),641,8213,9173,8893,2016-07
Karmala,Wheat(Husked),4,1500,2200,2100,2016-07
Karmala,Sorgum(Jawar),2089,1686,2959,2343,2016-07
Karmala,Ground Nut Pods (Dry),65,5016,5900,5450,2016-07
Kurdwadi,Wheat(Husked),43,1578,1628,1603,2015-07
Kurdwadi,Sorgum(Jawar),278,1232,1670,1432,2015-07
Kurdwadi,Sorgum(Jawar),132,1769,2329,2029,2016-07
Kurdwadi,Maize,32,1422,1441,1432,2015-07
Kurdwadi,Maize,51,1772,1778,1775,2016-07
Kurdwadi,Gram,169,3835,4689,4262,2015-07
Kurdwadi,Gram,12,7300,7300,7300,2016-07
Kurdwadi,Pigeon Pea (Tur),66,4442,4782,4617,2015-07
Kurdwadi,Pigeon Pea (Tur),9,6100,6767,6433,2016-07
Kurdwadi,Gr.Nut Kernels,3,4900,4900,4900,2015-07
Kurdwadi,Soybean,13,2400,4900,3650,2015-07
Kurdwadi,Soybean,3,3400,3400,3400,2016-07
Kurdwadi,Lemon,285,100,350,180,2016-07
Kurdwadi,Onion,51,1000,2506,1755,2015-07
Kurdwadi,Onion,411,250,940,591,2016-07
Kurdwadi,Tamarind,3,2200,2200,2200,2015-07
Kurdwadi,Tamarind Seed,3,1500,1500,1500,2015-07
Kurdwadi-Modnimb,Wheat(Husked),87,1354,1681,1464,2015-07
Kurdwadi-Modnimb,Wheat(Husked),5,1713,2261,1900,2016-07
Kurdwadi-Modnimb,Sorgum(Jawar),690,1141,1893,1264,2015-07
Kurdwadi-Modnimb,Sorgum(Jawar),73,1591,2361,1931,2016-07
Kurdwadi-Modnimb,Maize,986,1421,1520,1475,2015-07
Kurdwadi-Modnimb,Maize,93,1720,2093,1776,2016-07
Kurdwadi-Modnimb,Gram,126,3096,4225,3569,2015-07
Kurdwadi-Modnimb,Gram,6,6561,7301,7000,2016-07
Kurdwadi-Modnimb,Onion,81,1393,2166,1675,2015-07
Kurdwadi-Modnimb,Onion,268,201,963,625,2016-07
Mangalwedha,Bajri,8,1451,1451,1451,2015-07
Mangalwedha,Bajri,2,1875,1875,1875,2016-07
Mangalwedha,Wheat(Husked),90,1511,2039,1830,2015-07
Mangalwedha,Wheat(Husked),30,2020,2290,2200,2016-07
Mangalwedha,Sorgum(Jawar),614,1274,1912,1611,2015-07
Mangalwedha,Sorgum(Jawar),601,1721,2374,2132,2016-07
Mangalwedha,Maize,181,1507,1541,1527,2015-07
Mangalwedha,Maize,78,1817,1856,1832,2016-07
Mangalwedha,Gram,32,3459,3795,3695,2015-07
Mangalwedha,Gram,75,6725,7558,7278,2016-07
Mangalwedha,Matki,1,8700,8700,8700,2015-07
Mangalwedha,Pigeon Pea (Tur),2,5000,5000,5000,2015-07
Mangalwedha,Pigeon Pea (Tur),2,6800,6800,6800,2016-07
Mangalwedha,Ladies Finger,234,493,2704,1200,2015-07
Mangalwedha,Ladies Finger,313,509,3109,1996,2016-07
Mangalwedha,Cucumber,131,541,3252,1333,2015-07
Mangalwedha,Cucumber,219,433,3239,2013,2016-07
Mangalwedha,Bitter Gourd,66,2296,4274,3422,2015-07
Mangalwedha,Bitter Gourd,70,1795,5015,4095,2016-07
Mangalwedha,Ridge Gourd,67,1581,3923,3027,2015-07
Mangalwedha,Ridge Gourd,148,900,3696,2513,2016-07
Mangalwedha,Tomato,1268,285,2104,889,2015-07
Mangalwedha,Tomato,663,526,3443,2139,2016-07
Mangalwedha,Brinjal,644,404,3244,1204,2015-07
Mangalwedha,Brinjal,554,559,3778,2243,2016-07
Mangalwedha,Green Chilli,274,1859,3407,2707,2015-07
Mangalwedha,Green Chilli,247,3565,7848,5952,2016-07
Mohol,Wheat(Husked),18,1542,1790,1659,2015-07
Mohol,Sorgum(Jawar),180,1527,1830,1649,2015-07
Mohol,Sorgum(Jawar),154,1650,2052,1924,2016-07
Mohol,Maize,141,1449,1540,1507,2015-07
Mohol,Maize,114,1766,1861,1826,2016-07
Mohol,Gram,51,3768,4264,3945,2015-07
Mohol,Gram,17,6483,6713,6683,2016-07
Mohol,Pigeon Pea (Tur),2,6000,6000,6000,2015-07
Mohol,Pigeon Pea (Tur),4,6000,7500,6700,2016-07
Pandharpur,Bajri,42,1383,1384,1384,2015-07
Pandharpur,Bajri,4,1860,1860,1860,2016-07
Pandharpur,Wheat(Husked),89,1425,1463,1438,2015-07
Pandharpur,Wheat(Husked),52,1773,1845,1838,2016-07
Pandharpur,Sorgum(Jawar),382,1673,1744,1706,2015-07
Pandharpur,Sorgum(Jawar),219,1886,1939,1899,2016-07
Pandharpur,Maize,113,1421,1443,1441,2015-07
Pandharpur,Maize,110,1766,1848,1788,2016-07
Pandharpur,Gram,3,6000,6411,6411,2016-07
Pandharpur,Pomegranate,25850,805,4795,2710,2015-07
Pandharpur,Pomegranate,6400,2500,11371,5257,2016-07
Pandharpur,Banana,3688,572,889,744,2015-07
Pandharpur,Banana,1470,985,1311,1160,2016-07
Pandharpur,Ladies Finger,61,889,2433,1889,2015-07
Pandharpur,Onion,1922,815,2753,2234,2015-07
Pandharpur,Onion,2234,158,1035,646,2016-07
Pandharpur,Cabbage,626,509,1093,805,2015-07
Pandharpur,Cabbage,160,1300,2331,1975,2016-07
Pandharpur,Coriander  ,900,200,700,500,2015-07
Pandharpur,Capsicum,500,790,2783,1980,2015-07
Pandharpur,Capsicum,62,3186,4318,4111,2016-07
Pandharpur,Tomato,1268,359,2505,1316,2015-07
Pandharpur,Tomato,396,831,3203,2413,2016-07
Pandharpur,Brinjal,436,500,2443,1554,2015-07
Pandharpur,Brinjal,261,507,2293,1338,2016-07
Pandharpur,Green Chilli,835,1095,3155,2080,2015-07
Pandharpur,Green Chilli,284,2944,7520,5541,2016-07
Sangola,Pomegranate,25613,2031,4626,3338,2015-07
Sangola,Pomegranate,5744,938,7288,4138,2016-07
Solapur,Wheat(Husked),3114,1835,2659,2253,2015-07
Solapur,Wheat(Husked),5709,2095,2611,2243,2016-07
Solapur,Sorgum(Jawar),418,1697,1818,1791,2015-07
Solapur,Sorgum(Jawar),790,1751,2598,2235,2016-07
Solapur,Rice(Paddy-Hus),7404,2113,5443,3490,2015-07
Solapur,Rice(Paddy-Hus),13720,2160,5698,3277,2016-07
Solapur,Gram,41,3957,4181,4075,2015-07
Solapur,Gram,86,7211,7606,7506,2016-07
Solapur,Matki,35,6713,7950,6917,2015-07
Solapur,Matki,63,6700,6700,6700,2016-07
Solapur,Green Gram,6,7279,7279,7279,2015-07
Solapur,Pigeon Pea (Tur),14,6625,6625,6625,2015-07
Solapur,Pigeon Pea (Tur),142,7327,8216,7975,2016-07
Solapur,Green Peas (Dry),33,3225,3550,3450,2015-07
Solapur,Green Peas (Dry),28,3700,3963,3788,2016-07
Solapur,Ground Nut Pods (Dry),8,5150,5150,5150,2015-07
Solapur,Jaggery,42746,2067,2442,2289,2015-07
Solapur,Jaggery,3217,3401,3500,3476,2016-07
Solapur,Chikoo,244,637,1416,900,2015-07
Solapur,Chikoo,617,979,2408,1613,2016-07
Solapur,Pomegranate,20720,678,9178,3822,2016-07
Solapur,Banana,1502,519,789,711,2015-07
Solapur,Banana,859,912,1119,1023,2016-07
Solapur,Lemon,1264,208,2280,1118,2015-07
Solapur,Lemon,760,171,4212,2165,2016-07
Solapur,Mosambi,1521,200,863,467,2015-07
Solapur,Papai,3469,367,633,461,2015-07
Solapur,Papai,90,471,946,681,2016-07
Solapur,Guava,67,1368,2036,1627,2015-07
Solapur,Guava,16,1540,2207,1873,2016-07
Solapur,Hemp,236,200,400,300,2015-07
Solapur,Potato,25382,613,1211,942,2015-07
Solapur,Potato,13140,1068,1926,1532,2016-07
Solapur,Ladies Finger,914,502,2085,1190,2015-07
Solapur,Ladies Finger,711,608,2985,1890,2016-07
Solapur,Goosefoot,1534,300,400,350,2015-07
Solapur,Carrot,8,700,1500,1100,2015-07
Solapur,Carrot,14,1700,1950,1950,2016-07
Solapur,Cluster Bean,323,828,2838,1629,2015-07
Solapur,Cluster Bean,202,1339,3687,2442,2016-07
Solapur,Ghevda,49,1600,3250,2545,2015-07
Solapur,Ghevda,50,2775,3879,3400,2016-07
Solapur,Cucumber,314,408,2798,1308,2015-07
Solapur,Cucumber,730,343,2234,1183,2016-07
Solapur,Onion,158725,426,2933,1786,2015-07
Solapur,Onion,118373,100,1265,633,2016-07
Solapur,Kanda Pat,582,500,800,600,2016-07
Solapur,Bitter Gourd,279,1158,3376,2076,2015-07
Solapur,Bitter Gourd,263,1825,4390,3228,2016-07
Solapur,Cabbage,1739,346,702,537,2015-07
Solapur,Cabbage,667,894,1994,1550,2016-07
Solapur,Coriander  ,10095,100,500,250,2016-07
Solapur,Capsicum,1193,796,2412,1521,2015-07
Solapur,Capsicum,297,2890,4720,3748,2016-07
Solapur,Ridge Gourd,331,708,2977,1650,2015-07
Solapur,Ridge Gourd,683,617,3179,2045,2016-07
Solapur,Tomato,14150,219,2056,1042,2015-07
Solapur,Tomato,9257,616,2195,1295,2016-07
Solapur,Brinjal,917,362,2026,1082,2015-07
Solapur,Brinjal,924,640,3133,1576,2016-07
Solapur,Garlic,2975,2844,6736,4314,2015-07
Solapur,Garlic,1180,6047,10400,6958,2016-07
Solapur,Green Chilli,2582,1238,2887,1987,2015-07
Solapur,Green Chilli,1520,3406,6389,4867,2016-07
Solapur,Chillies(Red),145,8753,10379,9638,2015-07
Solapur,Chillies(Red),122,10292,13253,11942,2016-07
Akkolkot,Wheat(Unhusked),4,2200,2800,2700,2015-06
Akkolkot,Wheat(Unhusked),7,3500,3700,3600,2016-06
Akkolkot,Gram,256,6250,6595,6350,2016-06
Akkolkot,Pigeon Pea (Tur),13,8700,9100,8900,2016-06
Akluj,Bajri,12,1330,1330,1330,2015-06
Akluj,Wheat(Husked),58,1508,1508,1508,2015-06
Akluj,Wheat(Husked),37,2001,2201,2201,2016-06
Akluj,Sorgum(Jawar),18,1181,1251,1251,2015-06
Akluj,Maize,281,1302,1316,1314,2015-06
Akluj,Maize,73,1678,1678,1678,2016-06
Akluj,Gram,10,3756,3860,3860,2015-06
Akluj,Gram,13,6600,6600,6600,2016-06
Akluj,Ground Nut Pods (Dry),386,2542,3137,3011,2015-06
Akluj,Ground Nut Pods (Dry),282,3063,3805,3805,2016-06
Akluj,Chikoo,386,1725,2494,2250,2015-06
Akluj,Chikoo,282,1657,2976,2976,2016-06
Akluj,Water Melon,257,573,940,840,2015-06
Akluj,Water Melon,391,527,967,967,2016-06
Akluj,Banana,815,475,845,790,2015-06
Akluj,Banana,1400,560,1160,1160,2016-06
Akluj,Lemon,4000,1,1,1,2015-06
Akluj,Potato,635,905,1095,1053,2015-06
Akluj,Potato,838,1405,1771,1771,2016-06
Akluj,Ladies Finger,118,1868,2868,2637,2015-06
Akluj,Ladies Finger,79,2468,4173,4173,2016-06
Akluj,Carrot,45,2082,3038,2838,2015-06
Akluj,Carrot,56,2050,3450,3450,2016-06
Akluj,Onion,742,1247,2080,1934,2015-06
Akluj,Onion,909,386,840,840,2016-06
Akluj,Bitter Gourd,71,2628,3472,3244,2015-06
Akluj,Bitter Gourd,77,3218,5441,5350,2016-06
Akluj,Cabbage,82,553,867,800,2015-06
Akluj,Cabbage,216,795,1300,1300,2016-06
Akluj,Coriander  ,3,2000,3200,3200,2015-06
Akluj,Coriander  ,2100,10,15,15,2016-06
Akluj,Garlic,72,3526,4816,4474,2015-06
Akluj,Garlic,111,5595,7714,7714,2016-06
Akluj,Math (Bhaji),400,10,15,13,2015-06
Akluj,Shevga,70,3667,5133,4767,2015-06
Akluj,Shevga,356,2410,4033,4033,2016-06
Akluj,Tomato,155,1063,1679,1537,2015-06
Akluj,Brinjal,172,1274,2000,1826,2015-06
Akluj,Brinjal,195,1424,2418,2418,2016-06
Akluj,Chillies(Red),77,2750,3875,3375,2015-06
Akluj,Chillies(Red),91,4625,7000,7000,2016-06
Barshi,Bajri,119,1348,1348,1348,2015-06
Barshi,Bajri,53,1798,1820,1820,2016-06
Barshi,Paddy-Unhusked,104,1433,1544,1501,2015-06
Barshi,Paddy-Unhusked,329,1742,1807,1786,2016-06
Barshi,Wheat(Husked),937,1474,2144,1849,2015-06
Barshi,Wheat(Husked),499,1613,2096,1898,2016-06
Barshi,Other Cereals,6,4575,4675,4675,2016-06
Barshi,Wheat(Unhusked),2,2450,2450,2450,2015-06
Barshi,Maize,563,1240,1323,1277,2015-06
Barshi,Maize,276,1592,1661,1634,2016-06
Barshi,Rice(Paddy-Hus),51,1725,1767,1733,2016-06
Barshi,Cowpea,4,3400,3400,3400,2016-06
Barshi,Gram,1755,3422,4304,3956,2015-06
Barshi,Gram,1075,5556,6561,6178,2016-06
Barshi,Other Pulses,3,1975,1975,1975,2015-06
Barshi,Other Pulses,5,3400,3400,3400,2016-06
Barshi,Matki,2,7800,7800,7800,2016-06
Barshi,Green Gram,37,6175,6383,6300,2015-06
Barshi,Green Gram,483,6578,6800,6644,2016-06
Barshi,Pigeon Pea (Tur),308,5702,6501,6134,2015-06
Barshi,Pigeon Pea (Tur),1337,7405,8439,8055,2016-06
Barshi,Black Gram,79,7428,7966,7585,2015-06
Barshi,Black Gram,204,10873,11589,11507,2016-06
Barshi,Ground Nut Pods (Dry),56,4228,4228,4228,2015-06
Barshi,Ground Nut Pods (Dry),10,4201,4201,4201,2016-06
Barshi,Safflower,26,2925,2925,2925,2016-06
Barshi,Neem-Seed,430,875,1125,1000,2016-06
Barshi,Soybean,56,3800,3851,3851,2016-06
Barshi,Sesamum,1,6101,6101,6101,2016-06
Barshi,Jaggery,100,2350,2350,2350,2015-06
Barshi,Mango,435,205,386,292,2015-06
Barshi,Mango,225,1875,2830,2362,2016-06
Barshi,Chikoo,45,124,235,171,2015-06
Barshi,Chikoo,30,2740,3880,3320,2016-06
Barshi,Pomegranate,30,288,475,375,2015-06
Barshi,Pomegranate,6,3500,6500,5000,2016-06
Barshi,Jambhul,3,60,1000,800,2015-06
Barshi,Water Melon,81,47,67,57,2015-06
Barshi,Water Melon,245,270,494,377,2016-06
Barshi,Lemon,949,229,348,274,2015-06
Barshi,Lemon,199,1649,2734,2244,2016-06
Barshi,Kharbuj,48,80,120,100,2015-06
Barshi,Kharbuj,60,603,1200,870,2016-06
Barshi,Ladies Finger,87,104,204,154,2015-06
Barshi,Ladies Finger,54,300,557,438,2016-06
Barshi,Squash Gourd,21,371,586,471,2016-06
Barshi,Flower,87,100,196,148,2015-06
Barshi,Flower,59,354,659,509,2016-06
Barshi,Cluster Bean,81,104,254,204,2015-06
Barshi,Cluster Bean,41,509,923,746,2016-06
Barshi,Cucumber,87,51,107,85,2015-06
Barshi,Cucumber,79,266,555,403,2016-06
Barshi,Onion,449,948,2024,1400,2015-06
Barshi,Onion,237,200,660,500,2016-06
Barshi,Kanda Pat,900,400,700,500,2015-06
Barshi,Kanda Pat,1600,417,783,500,2016-06
Barshi,Bitter Gourd,81,164,318,264,2015-06
Barshi,Bitter Gourd,47,754,1300,1000,2016-06
Barshi,Cabbage,81,50,80,60,2015-06
Barshi,Cabbage,66,429,888,696,2016-06
Barshi,Coriander  ,1200,1000,2000,1500,2015-06
Barshi,Coriander  ,5800,510,1100,830,2016-06
Barshi,Methi (Bhaji),2100,600,1300,867,2015-06
Barshi,Methi (Bhaji),3000,867,1567,1133,2016-06
Barshi,Capsicum,81,150,204,154,2015-06
Barshi,Capsicum,55,557,939,750,2016-06
Barshi,Shepu,1800,400,800,600,2015-06
Barshi,Shepu,1800,400,750,550,2016-06
Barshi,Shevga,6,30,60,50,2016-06
Barshi,Ridge Gourd,78,109,216,166,2015-06
Barshi,Tomato,84,82,150,119,2015-06
Barshi,Tomato,87,482,901,671,2016-06
Barshi,Small Gourd,3,1600,2500,2000,2016-06
Barshi,Brinjal,84,146,241,193,2015-06
Barshi,Brinjal,82,238,494,368,2016-06
Barshi,Tamarind,1571,3310,3852,3564,2015-06
Barshi,Tamarind,411,5897,6178,6026,2016-06
Barshi,Tamarind Seed,627,1755,1779,1760,2015-06
Barshi,Tamarind Seed,365,1789,1789,1789,2016-06
Barshi,Coriander (Dry),1,5000,5000,5000,2015-06
Barshi,Turmeric,378,5453,6334,5906,2015-06
Barshi,Turmeric,122,6892,7351,7188,2016-06
Barshi,Green Chilli,81,200,354,304,2015-06
Barshi,Green Chilli,50,918,1486,1186,2016-06
Barshi,Chillies(Red),4,5200,6800,6000,2016-06
Barshi,Fodder,1327,406,660,537,2015-06
Barshi,Fodder,601,798,1020,928,2016-06
Barshi-Vairag,Wheat(Husked),202,1883,2017,1970,2015-06
Barshi-Vairag,Wheat(Husked),32,2113,2129,2129,2016-06
